DUB,Substrate,label,Ubibrowser2,Ubibrowser2_domain_motif,TransDSI
Q9UPT9,Q96GX2,0,2.15,1.0,0.011887668631970882
Q92905,P47710,0,1.36,1.0,0.3522984981536865
Q92905,Q16584,0,16.077,6.9,0.7589012980461121
Q92905,Q5VUJ6,0,1.17,1.17,0.5783491730690002
Q92905,P43354,0,6.489,3.15,0.8197599053382874
Q0WX57,P0C7H9,0,16.086675,10.3785,0.204853355884552
Q9Y5T5,P11182,0,4.9028,2.38,0.3188575804233551
O94966,P19474,0,23.484412,11.4002,0.43930476903915405
O94966,Q6ISU1,0,1.17,1.17,0.001090681878849864
O94966,Q9H2V7,0,6.5395,3.19,0.9979060888290405
Q70CQ1,O75170,0,3.7604,2.38,0.904137909412384
Q70CQ1,P08709,0,3.9775,1.85,0.2953791916370392
Q70CQ1,Q9H0E7,0,2.48,2.48,0.20638535916805267
Q9Y4E8,O75150,0,4.76,1.0,0.6456878185272217
Q9Y4E8,O76011,0,1.85,1.85,0.0721876472234726
Q9Y4E8,Q14525,0,2.38,2.38,0.02964518405497074
Q9Y4E8,Q14533,0,1.0,1.0,0.007201758213341236
Q9UK80,Q5T5X7,0,2.52,2.52,0.29226166009902954
Q9UK80,Q8IUH3,0,10.769596,6.8162,0.12511439621448517
Q9UK80,Q9BZI7,0,1.85,1.85,0.00048507930478081107
Q9UK80,Q9Y2K6,0,3.7604,2.38,0.07855525612831116
Q9UK80,Q9Y5S9,0,4.79,4.79,0.44584906101226807
P09936,P19013,0,1.51,1.0,0.06937552988529205
P09936,P23508,0,3.02,1.0,0.6761693358421326
Q8NB14,A6NHT5,0,11.4002,11.4002,0.2890394926071167
O94782,P19013,0,16.8454,4.18,0.027668921276926994
O94782,P20930,0,3.19,3.19,0.04999244958162308
O94782,P27482,0,2.38,2.38,0.076313316822052
O94782,Q13835,0,47.1,47.1,0.9921287298202515
P35125,Q14CW9,0,22.03047,2.38,0.004260805435478687
P35125,Q99750,0,1.58,1.0,0.009823128581047058
Q92995,Q9BYV6,0,7.934444,2.38,0.41349029541015625
Q9Y6I4,Q9H496,0,1.0,1.0,0.7381464242935181
P51784,O95931,0,8.4915,1.85,0.07278867065906525
P51784,P37231,0,73.782828,24.4314,0.6448666453361511
P51784,P48059,0,1.0,1.0,0.9103928208351135
P51784,Q9BXW4,0,1.0,1.0,0.019026275724172592
P51784,Q9H0Y0,0,2.01,1.0,0.04483608528971672
P51784,Q9HC52,0,23.1336,2.38,0.0731290802359581
P51784,Q9NR20,0,18.76392,13.797,0.7344135642051697
P51784,Q9NRC8,0,40.981611,17.8959,0.7889761924743652
P51784,Q9Y463,0,16.086675,10.3785,0.630807101726532
P21580,Q13158,0,61.008696,5.54,0.8760501146316528
Q9UHP3,P19013,0,4.18,4.18,0.006543339230120182
Q9UHP3,Q14315,0,6.3242,3.07,0.008356880396604538
Q9UHP3,Q96DA0,0,1.34,1.0,0.8227563500404358
Q13107,Q15118,0,5.292,2.52,0.255687952041626
P54252,P29466,0,5.0794,1.0,0.8858155608177185
P54252,Q9BSU1,0,3.379,1.0,0.9643856287002563
Q9UPU5,P49407,0,2.28,1.5,0.9921430349349976
P40818,P78386,0,5.4205,1.85,0.07091765105724335
P40818,Q14493,0,3.5752,1.0,0.006599086802452803
P40818,Q15323,0,5.6736,1.97,0.029267864301800728
P40818,Q96FZ7,0,3.66,1.5,0.2703779935836792
Q9NQC7,O75762,0,5.6406,2.38,0.6509642601013184
Q9NQC7,Q9UM82,0,24.6906,3.19,0.9130187630653381
Q9P275,Q6ZN17,0,2.6398,1.97,0.011261352337896824
Q6R6M4,Q0WX57,0,8.6955,5.61,0.20583242177963257
Q9Y5K5,Q53TQ3,0,1.0,1.0,0.2609853446483612
Q70EL2,Q8N5C6,0,3.19,3.19,0.7325498461723328
O75604,P14555,0,3.15,3.15,0.5608054995536804
O75604,P19438,0,84.34077762,14.7053,0.8841471076011658
O75604,P36776,0,6.4464,4.08,0.7023530602455139
P12956,P09086,0,1.659,1.0,0.9993786811828613
Q01804,Q15323,0,1.5,1.5,0.13499826192855835
Q9H9J4,Q9BYN8,0,1.85,1.85,0.0001991041499422863
Q9H9J4,Q8N1G4,0,1.5,1.5,0.8881162405014038
Q9H9J4,Q9H6W3,0,4.9028,2.38,0.8223233222961426
Q53GS9,O95400,0,2.28,1.5,0.4083099663257599
Q8TEY7,Q13228,0,10.4076,2.52,0.009942293167114258
Q504Q3,P21695,0,1.97,1.97,0.4620216190814972
O00487,Q8NBP7,0,6.489,3.15,0.006400348152965307
O00487,Q96JH8,0,7.2759,3.07,0.8928873538970947
Q6GQQ9,Q8NFZ5,0,21.09,1.0,0.16834047436714172
Q93008,O15169,0,36.112692,2.38,0.9749959707260132
Q9H0E7,Q13428,0,3.9184,2.48,0.9999545812606812
Q9UGI0,Q9NVK5,0,1.58,1.0,0.19146107137203217
Q92560,O60516,0,2.52,2.52,0.14900197088718414
Q92560,P52739,0,1.97,1.97,0.9930567741394043
Q86T82,P02768,0,1.71,1.0,0.009617696516215801
Q9Y2K6,O15049,0,1.85,1.85,0.006496429443359375
Q9Y2K6,Q5T9A4,0,4.9742,2.38,0.052527595311403275
Q70CQ3,Q8N594,0,5.2456,3.32,0.2191295474767685
P46736,O75971,0,18.056346,2.38,0.0032975273206830025
Q70EL3,P11717,0,135.352512,14.5854,0.7954238057136536
Q70EL3,Q9NQ29,0,2.38,2.38,0.17995907366275787
Q70EL3,P11310,0,3.2526,1.17,0.14068995416164398
Q93009,O00463,0,17.6733,6.57,0.7359329462051392
Q93009,P54253,0,5.771115,1.97,0.46536722779273987
Q93009,Q15170,0,2.37,1.0,0.1045495793223381
Q93009,Q68CJ9,0,9.28998,2.52,0.8656041622161865
Q93009,Q92611,0,19.9424,13.12,0.2859179973602295
Q93009,Q9BZR9,0,4.6,1.0,0.45778244733810425
Q93009,Q9HBZ2,0,90.553254,17.8959,0.6929576396942139
Q93009,Q9Y496,0,5.7288,2.48,0.8977981209754944
O75317,Q53GS9,0,1.0,1.0,0.21173134446144104
O75317,Q8TBZ3,0,11.4002,11.4002,0.3167237341403961
O95630,P11498,0,39.6224,13.12,0.0034461007453501225
O95630,Q15796,0,11.8575,4.65,0.947676956653595
P62068,Q9BS26,0,2.8675,1.85,0.32417652010917664
P62068,Q9P0U4,0,9.9864,6.57,0.9858108758926392
Q5VVJ2,Q9BQA1,0,6.4464,4.08,0.8147587776184082
