DUB,Substrate,label,Ubibrowser2,Ubibrowser2_domain_motif,TransDSI
Q14694,Q96C12,0,9.23,9.23,0.33663538098335266
P09936,O95235,0,2.5344,1.32,0.9079669713973999
P09936,Q5T750,0,2.28,2.28,0.9616198539733887
P09936,O00425,0,4.7916,1.32,0.31183573603630066
P09936,Q717R9,0,2.5344,1.32,0.010032150894403458
P09936,Q9BYB0,0,38.41344,6.566399999999999,0.7990636229515076
P09936,Q49A88,0,1.5576,1.32,0.8568001389503479
P09936,O14561,0,1.92,1.0,0.07826145738363266
P09936,O95263,0,3.3744,2.28,0.39128974080085754
P09936,P04629,0,3.9864,1.32,0.9456668496131897
Q93008,P55196,0,123.74303508,8.6388,0.9115384221076965
Q93008,P50991,0,4.3776,2.28,0.7196820974349976
Q93008,Q5SW79,0,35.661312,16.3584,0.4835064709186554
Q93008,Q9BSM1,0,10.568448,3.8016,0.9076986908912659
Q93008,Q9H4M7,0,6.9084,2.28,0.2744542062282562
Q93008,Q86TG7,0,11.3702,4.09,0.007973592728376389
Q93008,P46734,0,3.6696,1.32,0.7068915367126465
Q93008,P61586,0,3.03,1.0,0.29702460765838623
Q93008,Q9C0C7,0,9.313,3.35,0.5188118815422058
Q93008,P54646,0,6.3384,2.28,0.8778936862945557
Q93008,P21757,0,3.9864,1.32,0.004885662812739611
Q93008,O00459,0,2.904,1.32,0.6693361401557922
Q93008,Q9NRC8,0,32.510592,11.7792,0.7114228010177612
Q93008,Q15796,0,29.13696,9.648,0.9071409106254578
Q93008,Q8TB24,0,2.6268,1.32,0.32493406534194946
A6NNY8,O95600,0,1.9536,1.32,0.8949452042579651
A6NNY8,Q9ULK2,0,3.35,3.35,0.07955461740493774
Q8NB14,P47897,0,2.28,2.28,0.03389500081539154
P62068,O75317,0,1.36,1.36,0.2357514500617981
P62068,Q13043,0,1.9536,1.32,0.8804918527603149
P62068,Q9NU02,0,4.09,4.09,0.7153052091598511
Q9UMW8,Q13309,0,2.28,2.28,0.45641493797302246
Q9UMW8,Q8NEB9,0,1.5576,1.32,0.9189505577087402
Q9UMW8,Q9UBU9,0,2.28,2.28,0.10452810674905777
Q5VVJ2,Q9H4B7,0,1.32,1.32,0.025382326915860176
