DUB,Substrate,label,Ubibrowser2,Ubibrowser2_domain_motif,TransDSI
Q14694,Q96C12,0,9.23,9.23,0.016848301514983177
P09936,O95235,0,2.5344,1.32,0.35995736718177795
P09936,Q5T750,0,2.28,2.28,0.0003329081810079515
P09936,O00425,0,4.7916,1.32,0.08034878224134445
P09936,Q717R9,0,2.5344,1.32,0.0005633466644212604
P09936,Q9BYB0,0,38.41344,6.566399999999999,0.624729573726654
P09936,Q49A88,0,1.5576,1.32,0.7828052639961243
P09936,O14561,0,1.92,1.0,0.058104269206523895
P09936,O95263,0,3.3744,2.28,0.5994958281517029
P09936,P04629,0,3.9864,1.32,0.756590723991394
Q93008,P55196,0,123.74303508,8.6388,0.6105895042419434
Q93008,P50991,0,4.3776,2.28,0.7519950270652771
Q93008,Q5SW79,0,35.661312,16.3584,0.4134013056755066
Q93008,Q9BSM1,0,10.568448,3.8016,0.9014660716056824
Q93008,Q9H4M7,0,6.9084,2.28,0.027873067185282707
Q93008,Q86TG7,0,11.3702,4.09,0.3285631537437439
Q93008,P46734,0,3.6696,1.32,0.4536241292953491
Q93008,P61586,0,3.03,1.0,0.15435531735420227
Q93008,Q9C0C7,0,9.313,3.35,0.6896154880523682
Q93008,P54646,0,6.3384,2.28,0.4626062214374542
Q93008,P21757,0,3.9864,1.32,0.026494575664401054
Q93008,O00459,0,2.904,1.32,0.17354820668697357
Q93008,Q9NRC8,0,32.510592,11.7792,0.29801878333091736
Q93008,Q15796,0,29.13696,9.648,0.7686192989349365
Q93008,Q8TB24,0,2.6268,1.32,0.22316119074821472
A6NNY8,O95600,0,1.9536,1.32,0.8336399793624878
A6NNY8,Q9ULK2,0,3.35,3.35,0.002320139668881893
Q8NB14,P47897,0,2.28,2.28,0.011241819709539413
P62068,O75317,0,1.36,1.36,0.02461881749331951
P62068,Q13043,0,1.9536,1.32,0.45638877153396606
P62068,Q9NU02,0,4.09,4.09,0.22207340598106384
Q9UMW8,Q13309,0,2.28,2.28,0.15773232281208038
Q9UMW8,Q8NEB9,0,1.5576,1.32,0.6175390481948853
Q9UMW8,Q9UBU9,0,2.28,2.28,0.014629445038735867
Q5VVJ2,Q9H4B7,0,1.32,1.32,0.011420180089771748
